repayment_id,loan_id,principal_paid,interest_paid,payment_date,late_days
3331,641,177.43,474.24,2025-03-04,47
3332,264,2310.31,237.27,2022-05-03,54
3333,2427,3115.92,610.87,2025-01-16,9
3334,149,3654.51,727.59,2025-10-05,19
3335,2014,4388.98,679.21,2026-03-20,40
3336,574,915.33,315.3,2021-12-20,9
3337,1981,1106.03,157.93,2026-06-02,13
3338,1079,1795.17,666.28,2024-06-05,47
3339,2112,4749.93,306.86,2021-10-13,5
3340,1147,1939.62,135.17,2023-07-12,60
3341,794,2889.16,67.39,2024-06-14,40
3342,888,1731.21,951.87,2026-04-16,50
3343,693,4028.18,117.83,2025-11-30,1
3344,2471,1578.59,24.42,2024-11-25,48
3345,662,553.35,210.14,2023-05-31,40
3346,1892,1543.75,422.12,2022-10-10,59
3347,490,3696.51,852.09,2023-05-26,27
3348,1619,2953.61,535.33,2023-08-21,28
3349,2602,1863.26,700.6,2021-08-16,12
3350,997,2753.1,153.96,2022-11-11,47
3351,731,3657.23,545.76,2025-09-02,12
3352,2279,2123.78,301.3,2021-08-05,16
3353,2637,1150.92,590.66,2025-11-15,58
3354,1587,2809.9,931.51,2022-07-22,37
3355,1853,913.93,68.79,2022-05-10,21
3356,1895,2466.17,681.55,2024-11-10,23
3357,2458,1176.79,959.32,2024-11-30,2
3358,376,2372.73,361.98,2021-07-20,34
3359,1408,3719.31,59.27,2023-09-03,40
3360,2607,2605.89,211.2,2022-02-24,4
3361,2293,1733.38,642.21,2024-03-28,57
3362,201,3392.64,324.97,2025-11-11,60
3363,1272,1213.78,519.3,2024-08-02,16
3364,2057,3991.0,783.38,2022-07-30,31
3365,1460,2811.54,274.96,2025-12-09,7
3366,247,4759.15,994.07,2024-02-10,41
3367,1805,570.21,533.23,2021-09-11,38
3368,1872,2596.4,235.59,2022-12-23,28
3369,122,2589.61,390.09,2023-07-24,52
3370,677,907.45,548.3,2025-08-04,58
3371,634,3440.94,908.9,2022-03-10,37
3372,2947,443.52,840.05,2025-08-02,25
3373,2453,1654.79,874.23,2021-09-16,13
3374,586,4632.71,543.59,2024-05-28,10
3375,2536,3780.55,260.8,2026-05-02,3
3376,809,3797.4,562.41,2024-03-06,24
3377,2139,4078.98,815.1,2022-02-06,30
3378,2923,939.69,57.76,2023-12-13,43
3379,1212,2002.14,549.67,2022-05-16,39
3380,2404,528.24,233.78,2022-12-23,26
3381,546,1363.04,578.76,2021-08-26,25
3382,479,4823.14,835.56,2025-12-19,31
3383,1455,2594.62,322.86,2022-03-23,55
3384,928,777.76,98.27,2021-11-15,8
3385,127,1729.03,978.48,2022-03-03,9
3386,332,2278.78,918.48,2025-03-20,28
3387,688,2744.5,938.25,2024-01-06,57
3388,583,4259.74,59.39,2024-09-14,8
3389,2073,3114.65,747.05,2025-11-15,31
3390,1085,2280.7,646.23,2021-12-26,36
3391,226,385.1,286.41,2025-07-01,60
3392,168,2762.81,40.06,2023-12-09,42
3393,1266,4642.02,895.23,2022-06-26,33
3394,2757,3509.43,937.55,2023-07-08,45
3395,2839,2818.46,248.86,2026-06-13,57
3396,1858,4190.85,675.97,2021-09-17,27
3397,813,3127.66,855.66,2026-06-09,52
3398,1132,717.95,911.59,2026-01-02,39
3399,2643,1789.41,679.45,2025-07-16,35
3400,1763,3173.18,661.49,2022-03-22,21
3401,1798,4087.27,992.08,2025-06-16,43
3402,2710,1736.67,854.56,2022-02-10,11
3403,942,767.23,938.24,2021-09-16,49
3404,1983,113.57,998.44,2021-07-17,33
3405,2294,2157.99,266.33,2024-02-20,2
3406,2625,2279.7,490.06,2025-04-08,36
3407,57,4988.03,729.17,2026-03-01,54
3408,2724,2669.26,993.28,2025-05-12,45
3409,1431,2389.76,762.84,2023-08-30,57
3410,785,117.85,664.17,2024-05-10,1
3411,779,1496.68,732.93,2025-12-05,37
3412,83,2359.92,895.07,2022-11-09,50
3413,1950,1835.51,629.57,2025-02-04,0
3414,1972,2277.82,346.03,2024-01-11,4
3415,931,3885.45,284.93,2023-08-09,42
3416,1387,2775.69,716.82,2022-02-19,31
3417,148,4203.41,211.73,2021-08-27,22
3418,556,1387.2,782.15,2023-07-14,7
3419,130,1455.57,602.25,2023-03-21,26
3420,366,2778.94,569.56,2022-07-02,46
3421,104,4673.54,563.16,2022-10-13,8
3422,1162,1591.56,838.22,2021-12-07,53
3423,1991,2960.65,195.98,2023-05-09,58
3424,2950,3278.78,661.55,2025-11-02,6
3425,2659,766.75,218.13,2021-10-21,17
3426,257,172.34,896.18,2026-02-06,20
3427,2146,4483.13,889.33,2025-04-19,34
3428,2886,1899.67,524.63,2025-05-22,52
3429,1517,474.74,217.04,2024-10-20,55
3430,457,2783.13,477.31,2024-05-11,9
3431,1414,1094.98,366.34,2022-10-16,42
3432,1461,230.04,95.8,2024-03-14,19
3433,512,1684.4,639.68,2025-08-10,34
3434,2488,3619.76,270.07,2023-04-18,1
3435,391,4514.57,559.47,2023-03-06,8
3436,1865,4048.45,826.36,2023-06-29,16
3437,1095,3790.94,618.74,2022-07-02,57
3438,2410,1116.56,988.56,2025-05-18,10
3439,2748,3181.67,348.5,2025-08-09,43
3440,2905,2739.33,484.17,2023-05-19,6
3441,252,151.99,717.08,2022-10-09,37
3442,988,4965.0,614.3,2022-12-31,10
3443,2876,777.79,499.3,2024-11-28,8
3444,2952,4111.48,124.8,2021-11-01,34
3445,498,3631.88,783.14,2022-06-21,36
3446,972,4748.99,205.41,2021-11-17,40
3447,2401,2909.94,287.66,2023-11-09,4
3448,1437,2456.83,920.76,2021-11-28,48
3449,252,260.31,244.93,2023-01-17,31
3450,1050,4296.98,211.89,2025-05-21,53
3451,1263,4999.36,603.29,2024-06-04,43
3452,1967,1903.72,247.31,2024-06-22,3
3453,1120,4461.7,999.33,2026-03-18,56
3454,73,1304.84,479.24,2022-08-07,8
3455,267,4921.65,302.56,2026-05-05,34
3456,1209,121.27,693.43,2021-08-10,13
3457,178,1949.76,227.76,2021-12-17,50
3458,847,401.61,883.82,2022-01-11,48
3459,1794,303.85,740.55,2023-04-11,57
3460,1940,3266.55,404.41,2026-02-06,29
3461,2936,4618.26,502.86,2025-09-28,34
3462,1484,2234.92,399.54,2022-12-01,2
3463,423,4539.89,735.52,2025-05-11,7
3464,985,3456.66,618.42,2024-05-14,20
3465,1723,4868.09,258.96,2026-03-02,13
3466,1951,630.03,774.94,2023-03-04,3
3467,1696,1644.03,777.52,2026-01-21,24
3468,2017,2456.02,629.59,2024-08-29,48
3469,1721,3006.23,756.92,2022-06-28,42
3470,2900,4626.0,886.02,2025-10-18,13
3471,2346,2481.28,477.2,2025-05-06,22
3472,1094,4947.17,42.82,2023-08-08,16
3473,2995,926.14,167.35,2025-03-31,27
3474,2229,121.3,334.9,2021-10-05,42
3475,1218,1500.25,977.76,2025-04-24,31
3476,1081,2224.47,623.48,2024-09-01,4
3477,1535,2356.69,216.52,2024-09-15,9
3478,1147,4440.51,23.4,2025-02-10,1
3479,1282,2875.07,983.0,2023-03-10,35
3480,2961,2804.04,434.6,2026-04-21,2
3481,2926,3794.75,922.68,2023-03-30,51
3482,2819,3630.3,589.0,2024-02-26,16
3483,156,3182.39,523.06,2022-05-14,29
3484,1188,3270.08,190.28,2022-09-30,14
3485,2208,1295.19,296.96,2021-08-17,7
3486,815,4549.39,186.06,2026-05-11,59
3487,230,1910.53,980.58,2024-07-18,1
3488,2422,3965.86,781.05,2024-06-03,44
3489,2762,1227.23,454.04,2024-05-27,3
3490,861,4813.26,742.68,2026-02-07,15
3491,1260,3828.45,129.29,2023-12-30,4
3492,1995,3889.57,118.64,2026-06-09,58
3493,2524,3249.43,720.16,2024-11-08,44
3494,1550,875.11,194.87,2022-12-15,32
3495,2298,3001.36,969.34,2024-07-01,54
3496,1751,1052.35,905.31,2021-07-13,46
3497,998,3336.14,749.86,2022-10-31,6
3498,735,2299.17,619.36,2023-12-22,56
3499,1445,1684.62,542.6,2025-10-21,59
3500,1818,2047.55,912.25,2023-08-24,46
3501,845,1808.52,618.97,2022-09-28,31
3502,2541,2078.71,380.6,2023-03-31,15
3503,1456,2554.38,645.62,2025-07-16,20
3504,2524,3163.59,954.61,2026-03-15,8
3505,1482,3265.84,731.19,2024-11-22,56
3506,1187,3659.12,493.08,2022-02-23,24
3507,2832,4268.71,583.67,2022-11-13,14
3508,2537,1618.63,666.44,2022-12-16,55
3509,387,3561.23,139.9,2025-12-17,51
3510,2815,2326.09,588.46,2026-01-13,22
3511,331,2137.92,214.79,2022-05-18,55
3512,1891,4638.19,352.22,2024-09-19,43
3513,1382,2960.14,956.69,2025-04-13,10
3514,2496,2849.9,51.14,2025-06-13,54
3515,545,1600.33,988.17,2024-08-08,6
3516,1895,2725.27,962.92,2022-03-13,57
3517,2304,812.85,201.96,2023-03-21,7
3518,476,3662.49,158.39,2022-12-22,34
3519,307,197.95,367.37,2023-06-30,7
3520,961,1713.36,927.12,2022-04-27,11
3521,1408,2129.26,409.58,2023-04-17,14
3522,1473,486.81,251.01,2023-12-25,33
3523,766,2136.54,523.67,2023-05-01,34
3524,1065,3942.43,116.23,2023-05-14,60
3525,2482,2155.98,469.75,2025-07-17,7
3526,590,2038.87,179.16,2021-07-24,13
3527,2798,4457.23,782.52,2023-03-31,8
3528,1479,1539.94,383.59,2024-05-27,41
3529,356,1607.59,898.14,2021-11-30,38
3530,2610,4081.17,108.12,2022-10-25,17
3531,2519,4247.43,56.29,2022-11-15,59
3532,1096,4101.02,637.74,2024-05-08,23
3533,2690,4060.38,579.07,2021-11-19,47
3534,725,4673.32,167.85,2025-03-20,26
3535,2887,2783.32,892.25,2023-04-29,38
3536,660,3132.14,793.78,2022-08-16,17
3537,2134,2208.36,880.81,2024-07-01,11
3538,1598,1600.38,527.0,2026-01-10,30
3539,19,4924.95,517.44,2021-10-25,18
3540,1988,4284.48,90.48,2022-12-05,43
3541,925,2974.34,130.71,2022-10-17,32
3542,278,2878.79,317.89,2026-03-10,31
3543,2406,4848.33,364.97,2026-06-12,3
3544,2617,631.22,849.18,2023-09-23,24
3545,1246,772.6,234.32,2026-02-28,21
3546,2317,1251.75,65.89,2023-06-24,52
3547,1519,4748.13,690.64,2023-10-21,30
3548,259,4884.45,630.09,2026-02-17,50
3549,668,1912.36,308.31,2021-10-28,50
3550,1266,3566.92,976.06,2022-10-24,19
3551,1200,4808.67,888.89,2024-07-02,40
3552,26,834.27,912.07,2024-05-15,58
3553,2956,2147.2,949.88,2024-05-21,58
3554,1604,905.27,484.4,2022-11-20,30
3555,2273,1187.36,418.76,2023-01-10,20
3556,2131,2227.4,114.59,2024-10-14,5
3557,1225,1342.89,545.46,2025-10-02,15
3558,682,113.61,356.49,2026-05-13,20
3559,1931,2548.73,579.43,2025-07-02,27
3560,2416,1182.41,762.5,2022-11-26,11
3561,862,2180.28,299.17,2022-08-04,33
3562,1026,451.11,83.24,2022-05-04,0
3563,2675,2982.44,848.63,2024-03-02,52
3564,34,2317.75,736.76,2024-07-19,53
3565,172,3034.01,266.84,2026-04-24,57
3566,2530,2404.15,878.89,2025-10-28,53
3567,1827,2345.66,306.72,2024-03-25,27
3568,1093,906.16,979.64,2023-06-20,0
3569,1821,1950.98,621.89,2022-10-23,52
3570,1772,2862.23,964.36,2023-05-09,10
3571,1739,3079.89,460.58,2025-05-27,1
3572,320,625.48,37.81,2025-12-09,41
3573,425,376.47,636.94,2021-09-05,45
3574,846,3112.93,573.54,2021-07-30,4
3575,761,3938.9,249.36,2022-11-14,51
3576,692,1298.46,290.33,2026-02-02,7
3577,1739,2805.21,775.2,2024-07-30,6
3578,653,1244.33,244.9,2022-01-17,1
3579,1164,345.19,693.94,2024-07-03,52
3580,2640,1419.13,139.13,2021-08-04,7
3581,1292,3627.9,649.37,2025-05-28,57
3582,1898,4196.44,734.07,2022-03-30,9
3583,2341,4044.08,269.43,2021-10-06,42
3584,750,3091.1,955.13,2022-05-26,13
3585,472,982.33,541.81,2022-11-12,39
3586,1961,2674.22,923.17,2021-07-02,18
3587,1102,4302.88,414.08,2023-09-04,22
3588,1867,2236.71,142.4,2022-06-10,21
3589,1070,3355.65,473.95,2021-09-03,26
3590,2238,1158.12,39.09,2024-04-05,0
3591,272,930.05,785.29,2022-10-06,48
3592,196,4786.73,724.07,2025-10-22,7
3593,834,335.02,810.48,2023-03-22,14
3594,2587,3830.7,790.41,2021-07-13,9
3595,1713,3684.42,359.35,2022-08-13,49
3596,982,698.24,925.29,2026-03-27,2
3597,1627,1900.52,189.83,2022-10-04,35
3598,403,804.37,923.31,2024-05-13,56
3599,364,3522.33,426.2,2025-11-29,4
3600,1106,2059.87,993.03,2024-05-13,51
3601,1267,4582.22,123.55,2026-05-28,37
3602,968,702.39,960.44,2025-04-29,50
3603,1730,1798.62,513.7,2024-10-15,2
3604,2607,1251.42,660.16,2025-12-18,11
3605,2598,1560.95,248.43,2025-04-28,53
3606,2455,4768.67,242.72,2022-01-06,14
3607,2287,238.56,73.58,2023-11-26,18
3608,2509,418.39,201.44,2025-01-01,29
3609,733,2911.67,698.56,2021-09-30,43
3610,1844,2309.71,54.25,2025-10-09,23
3611,355,4609.46,882.43,2024-11-28,41
3612,1408,515.59,777.96,2024-02-19,2
3613,56,3264.91,634.3,2026-05-31,3
3614,471,1882.0,635.49,2023-12-16,31
3615,871,392.81,638.09,2025-08-03,30
3616,2338,3374.29,196.86,2026-05-25,19
3617,523,1296.28,511.99,2022-05-30,18
3618,2595,3152.93,787.06,2026-03-20,37
3619,1113,4810.28,266.18,2022-07-20,51
3620,1795,3561.85,237.21,2023-07-04,5
3621,1870,368.93,425.08,2025-04-02,43
3622,2776,4423.59,817.23,2025-06-13,27
3623,921,1970.96,624.85,2024-03-21,19
3624,163,118.76,521.15,2024-02-27,10
3625,1804,2985.91,300.6,2023-07-12,19
3626,2538,635.43,111.61,2025-08-10,4
3627,1034,4399.58,217.69,2026-06-16,10
3628,371,1567.88,73.11,2025-03-09,5
3629,2927,3656.81,401.25,2022-04-19,59
3630,2072,3444.32,471.65,2024-06-20,0
3631,1036,1741.67,486.6,2021-11-13,27
3632,1819,3791.9,820.16,2025-05-08,41
3633,597,1429.04,54.74,2026-06-01,53
3634,940,1319.17,334.9,2021-10-05,39
3635,204,2199.19,291.51,2024-12-09,38
3636,359,326.31,561.57,2022-09-19,52
3637,1715,1380.64,831.66,2025-02-13,29
3638,391,223.4,640.41,2025-09-13,38
3639,590,3836.09,358.95,2022-05-27,47
3640,696,150.17,435.34,2024-11-18,60
3641,2836,2448.79,477.72,2023-02-26,35
3642,733,3898.16,831.93,2025-04-02,35
3643,2793,1151.46,416.35,2026-03-07,31
3644,1143,1517.02,558.01,2021-12-17,58
3645,207,1002.7,403.95,2023-07-06,35
3646,1235,1588.53,363.84,2026-06-04,38
3647,1958,136.17,961.54,2023-11-21,24
3648,447,3907.88,916.34,2022-05-05,10
3649,2784,850.96,539.56,2026-01-12,11
3650,138,4657.44,464.33,2025-09-04,12
3651,1504,3443.43,173.31,2026-03-14,41
3652,1818,516.31,768.12,2026-06-05,58
3653,1308,2234.27,265.81,2021-10-21,50
3654,1886,4174.67,406.63,2022-10-24,37
3655,1966,3468.57,298.56,2024-05-18,59
3656,1658,4383.51,959.83,2025-02-21,53
3657,1393,3490.64,83.35,2025-09-14,32
3658,2803,1524.47,991.75,2024-09-20,52
3659,2290,218.59,937.62,2024-01-09,13
3660,498,3813.96,100.26,2023-10-14,5
3661,2678,143.99,91.26,2026-01-10,44
3662,2645,594.21,889.79,2022-05-13,18
3663,840,2417.74,263.63,2022-03-23,49
3664,1385,2010.15,73.18,2022-10-23,4
3665,1133,1714.55,456.03,2024-12-25,42
3666,1781,2519.39,789.65,2026-03-26,48
3667,1828,199.68,25.3,2025-08-23,47
3668,1360,3583.96,941.3,2024-05-15,14
3669,1306,468.84,766.34,2025-09-05,54
3670,2617,1222.45,712.38,2024-10-02,57
3671,696,1642.97,331.77,2022-02-19,47
3672,2570,2012.21,348.54,2024-01-07,11
3673,1760,1182.89,238.54,2021-11-27,22
3674,1129,2513.32,318.14,2025-03-25,4
3675,448,1249.63,493.15,2022-07-12,41
3676,1421,3707.69,454.89,2025-11-14,6
3677,298,2987.22,638.74,2023-12-17,5
3678,1034,2012.11,923.46,2026-02-27,46
3679,2256,4120.45,833.58,2024-03-21,60
3680,1870,1517.32,504.35,2025-02-11,39
3681,2904,1462.74,349.13,2024-11-19,21
3682,1464,3690.66,413.06,2024-04-15,9
3683,1870,2683.74,677.49,2023-08-05,10
3684,1703,3959.28,350.06,2024-04-28,29
3685,224,1391.35,734.93,2023-05-31,60
3686,1123,3106.43,430.57,2021-07-22,9
3687,1001,2358.73,29.27,2022-10-06,0
3688,2443,2025.09,80.16,2025-05-02,40
3689,2877,1755.37,623.08,2024-07-04,17
3690,577,4134.66,951.34,2023-01-11,26
3691,2933,3221.45,137.19,2026-05-15,38
3692,2475,1997.48,950.6,2024-09-08,33
3693,2680,3503.6,601.06,2024-08-09,12
3694,1252,3164.13,508.15,2025-06-10,56
3695,807,1624.92,886.24,2026-03-30,18
3696,1922,4594.35,860.27,2025-09-25,23
3697,136,3412.72,472.41,2025-07-15,32
3698,990,2406.46,574.8,2025-01-28,32
3699,2967,1007.16,999.71,2026-05-02,41
3700,1598,1969.63,81.06,2024-04-27,18
3701,1683,4139.29,461.82,2024-06-19,39
3702,1068,2616.72,507.1,2023-08-23,7
3703,1823,4872.65,547.53,2024-02-14,55
3704,293,678.37,23.84,2021-09-16,13
3705,1340,1708.98,245.36,2025-01-21,1
3706,1058,4408.2,638.49,2025-08-28,59
3707,1109,117.4,116.92,2021-09-16,55
3708,2188,1231.2,206.79,2023-07-20,8
3709,2438,4962.36,417.2,2022-06-03,22
3710,2504,1002.91,472.96,2021-10-01,1
3711,1279,2992.85,774.2,2022-02-05,15
3712,2935,4315.11,52.29,2021-11-21,26
3713,863,3770.51,348.79,2024-04-01,9
3714,2269,3642.58,94.01,2022-11-17,48
3715,728,4350.17,553.34,2024-02-22,46
3716,2083,4069.49,145.15,2023-10-15,55
3717,2304,4447.6,594.64,2024-03-24,19
3718,1422,240.36,656.2,2024-06-02,56
3719,2705,3375.41,686.27,2023-08-21,2
3720,2290,1612.94,304.25,2022-11-27,2
3721,735,1951.0,196.12,2023-12-16,40
3722,2493,2009.09,487.32,2022-07-20,22
3723,2486,3568.53,640.42,2026-02-03,42
3724,379,3806.62,538.21,2026-03-08,16
3725,100,3958.29,208.77,2025-06-01,27
3726,1562,1940.13,460.07,2023-07-20,14
3727,1401,3165.85,937.36,2021-11-13,59
3728,336,820.87,688.3,2023-04-04,18
3729,1897,1751.43,568.99,2021-07-07,17
3730,726,3754.97,294.95,2023-01-17,16
3731,1845,2974.01,525.24,2023-05-31,12
3732,2167,4450.65,637.72,2024-08-19,35
3733,1221,3856.74,356.99,2026-05-04,31
3734,907,4282.69,600.13,2025-06-04,0
3735,101,4375.8,340.16,2022-08-14,36
3736,1202,2381.95,823.22,2022-07-12,15
3737,2644,4685.69,67.29,2024-06-17,31
3738,1656,4083.44,861.15,2025-11-17,28
3739,2844,968.02,537.83,2023-08-28,12
3740,2102,1530.07,462.99,2023-10-27,19
3741,2208,2400.39,651.15,2025-04-19,54
3742,844,4732.32,550.48,2024-12-27,13
3743,34,2894.92,603.11,2024-09-12,56
3744,613,1618.31,613.8,2023-09-05,42
3745,767,158.58,921.78,2024-06-06,45
3746,2586,2116.19,638.08,2022-04-07,12
3747,2081,4284.47,849.11,2022-12-19,37
3748,2062,1275.14,558.9,2023-09-11,52
3749,2106,1066.71,89.97,2025-08-27,42
3750,40,3061.2,350.33,2023-12-09,2
3751,1482,512.06,507.74,2023-10-26,60
3752,126,2272.53,267.62,2022-01-04,0
3753,1302,2400.54,470.08,2025-09-04,46
3754,1008,3494.48,727.53,2023-02-28,59
3755,2540,559.66,974.18,2024-04-23,5
3756,2780,3500.24,891.03,2022-01-22,3
3757,843,4775.37,970.3,2025-01-03,26
3758,144,2561.69,798.58,2022-07-17,35
3759,935,2471.52,176.93,2023-10-05,27
3760,119,3480.35,222.19,2025-05-23,28
3761,1719,4922.59,920.41,2022-10-23,37
3762,2816,3372.92,399.8,2023-12-16,49
3763,2121,737.47,22.43,2025-06-13,45
3764,1279,1692.1,924.25,2024-07-19,36
3765,130,1127.68,769.41,2022-09-03,58
3766,2564,1094.1,612.41,2026-05-01,53
3767,1026,4934.04,552.63,2022-03-29,32
3768,1295,2223.8,229.05,2023-03-24,28
3769,2219,3041.44,501.57,2024-06-29,14
3770,1552,2746.59,442.96,2021-10-12,39
3771,2210,1473.18,617.65,2023-12-23,25
3772,582,1225.72,987.68,2026-01-02,53
3773,2934,4978.16,632.09,2024-11-12,50
3774,1752,2546.9,849.5,2024-06-02,4
3775,2053,1045.04,494.16,2025-03-11,21
3776,1505,4978.7,941.99,2024-04-30,29
3777,165,3467.41,424.27,2021-11-01,60
3778,1633,2855.49,479.94,2021-11-21,54
3779,485,3716.12,571.79,2022-12-04,45
3780,811,285.63,60.62,2023-09-22,10
3781,2447,3758.47,817.24,2023-07-17,39
3782,1959,4349.29,269.89,2022-02-23,33
3783,2777,791.32,829.28,2025-12-25,60
3784,2263,2541.26,259.8,2022-08-02,57
3785,64,801.78,219.89,2024-06-25,29
3786,58,4248.88,300.77,2024-06-29,51
3787,2567,2663.57,432.29,2024-10-22,55
3788,1060,1385.98,290.88,2022-05-10,20
3789,2092,721.06,544.67,2024-05-22,12
3790,557,2443.49,65.22,2022-10-30,21
3791,133,345.87,153.15,2025-02-07,2
3792,2661,1830.49,140.95,2024-01-27,42
3793,1979,3410.06,572.57,2025-02-26,20
3794,320,3928.44,56.03,2021-11-18,9
3795,1738,2105.05,882.74,2023-12-13,31
3796,2681,1777.52,999.22,2024-03-03,56
3797,1620,3316.53,729.86,2022-12-29,42
3798,812,383.91,691.34,2024-04-28,49
3799,2862,3218.54,941.33,2024-02-02,39
3800,1807,499.03,131.34,2024-08-21,38
3801,288,2402.85,994.02,2022-04-10,20
3802,952,4593.22,490.58,2022-02-03,19
3803,889,377.49,316.27,2022-03-14,42
3804,1240,2334.18,914.84,2025-04-21,57
3805,833,4203.88,732.92,2022-04-12,54
3806,28,1977.06,437.86,2024-06-15,15
3807,820,2917.42,968.87,2025-04-23,5
3808,1573,4331.82,396.91,2023-03-26,25
3809,43,3889.92,401.1,2025-02-04,55
3810,1868,3059.21,94.21,2024-07-07,26
3811,1861,4157.15,518.88,2026-02-18,1
3812,2394,1558.66,457.51,2023-02-03,8
3813,1137,1562.13,505.83,2022-02-13,11
3814,2867,1057.77,882.99,2025-05-13,53
3815,2504,1010.61,612.92,2023-04-18,55
3816,619,3987.82,984.81,2025-06-05,12
3817,699,490.67,507.2,2026-03-09,32
3818,499,3724.1,748.97,2022-07-23,27
3819,1768,4484.65,645.25,2026-01-10,19
3820,1638,2875.76,561.01,2025-04-10,56
3821,414,3751.34,898.55,2025-08-06,24
3822,1478,2158.71,917.63,2026-02-08,42
3823,2090,3717.41,329.08,2025-08-26,9
3824,2747,1527.69,74.95,2024-01-11,59
3825,1243,2175.4,970.83,2024-04-20,20
3826,1040,152.88,341.16,2023-06-04,57
3827,1886,2292.31,662.71,2026-03-20,50
3828,1182,4957.95,232.15,2025-03-10,10
3829,1641,4668.25,872.6,2026-06-23,27
3830,2459,2536.83,177.18,2025-09-12,39
3831,846,1923.82,380.68,2024-02-09,6
3832,1440,4642.65,129.23,2026-05-31,7
3833,557,4204.73,211.59,2022-10-01,31
3834,15,2957.85,764.42,2026-01-31,16
3835,10,2843.84,399.72,2022-07-03,2
3836,2662,1693.42,638.99,2021-07-23,17
3837,1105,4334.26,27.96,2022-12-17,38
3838,2500,2003.64,725.39,2024-06-15,29
3839,731,1848.05,291.64,2023-09-28,48
3840,1599,2055.11,600.87,2023-05-10,25
3841,1748,4832.91,979.13,2021-12-14,35
3842,2799,1187.2,725.93,2023-11-08,0
3843,2466,3002.6,178.19,2024-09-06,50
3844,1755,698.89,190.19,2024-04-29,14
3845,68,2370.31,369.34,2023-07-30,15
3846,1723,2933.81,68.46,2022-06-03,13
3847,2713,2662.71,310.64,2024-12-17,19
3848,237,3955.57,24.89,2025-03-21,44
3849,1176,2055.28,405.61,2024-06-11,40
3850,2522,2223.33,454.73,2023-12-10,10
3851,1554,1261.84,51.61,2024-09-17,49
3852,374,684.24,923.38,2024-02-17,42
3853,2093,735.26,513.01,2026-03-08,55
3854,359,4751.26,225.82,2022-03-27,52
3855,1447,624.99,854.82,2024-04-20,3
3856,1640,3938.09,223.26,2021-07-21,37
3857,804,3200.75,290.44,2023-01-23,56
3858,925,2484.74,799.13,2022-04-04,53
3859,2198,2254.45,115.53,2026-03-14,13
3860,2633,1621.29,66.82,2025-04-18,43
3861,2696,3638.86,952.67,2026-03-01,27
3862,1244,1671.78,733.17,2021-12-31,57
3863,2634,610.21,952.6,2026-03-19,27
3864,722,462.3,838.87,2024-08-02,27
3865,1290,3249.83,654.73,2023-05-02,35
3866,2693,4225.83,425.75,2023-11-21,29
3867,320,4549.77,895.11,2023-09-03,3
3868,605,3216.06,681.74,2021-07-29,53
3869,595,3362.28,466.52,2023-08-21,44
3870,1275,1512.44,542.14,2023-07-25,40
3871,1904,4555.58,282.38,2023-04-09,44
3872,2160,4093.89,750.09,2026-01-11,29
3873,636,1275.3,428.13,2024-01-21,58
3874,496,2836.68,113.0,2022-02-15,46
3875,1540,2325.49,89.27,2024-10-31,10
3876,679,4462.86,984.11,2025-08-11,49
3877,2480,2152.27,852.78,2022-02-09,14
3878,1483,4945.53,630.93,2021-06-29,14
3879,1287,950.98,168.04,2026-02-25,53
3880,2547,2358.1,92.28,2021-08-24,39
3881,894,4087.68,759.46,2026-05-29,45
3882,1143,4842.16,413.79,2025-07-26,18
3883,1867,461.4,537.84,2026-02-13,11
3884,2770,3695.42,515.33,2023-01-15,43
3885,2726,3211.07,267.97,2024-01-24,22
3886,684,937.9,100.24,2021-12-15,5
3887,667,114.98,465.11,2022-09-17,31
3888,2342,2894.31,561.39,2022-04-21,22
3889,2067,756.13,690.23,2026-04-12,20
3890,1100,326.52,811.09,2022-06-05,58
3891,1301,3681.06,582.99,2024-04-28,15
3892,2704,4806.95,585.48,2024-05-02,30
3893,2452,3808.32,404.57,2021-10-25,20
3894,2592,4836.31,211.93,2023-04-25,41
3895,28,3725.62,126.61,2022-11-04,33
3896,1036,4368.81,225.8,2021-09-01,6
3897,641,829.26,585.45,2024-06-09,20
3898,2627,2265.49,331.81,2023-01-31,31
3899,1297,1037.81,858.47,2023-02-18,31
3900,2410,2971.22,169.6,2023-01-10,23
3901,2854,3568.48,746.28,2026-04-03,31
3902,1814,4970.89,244.79,2022-10-01,43
3903,1553,1590.55,398.63,2025-11-25,14
3904,2399,118.4,38.92,2023-01-03,37
3905,2344,687.2,927.44,2025-02-18,22
3906,2919,3314.9,200.07,2022-12-11,58
3907,285,3411.67,469.35,2025-04-09,43
3908,2865,4716.42,439.4,2022-05-03,6
3909,1258,4173.33,600.53,2021-10-01,3
3910,2220,343.85,607.29,2026-03-11,52
3911,1932,1053.35,547.19,2023-08-29,36
3912,2495,4216.94,631.61,2023-06-15,45
3913,415,3484.1,784.37,2023-11-15,21
3914,1924,3968.71,248.64,2026-01-15,45
3915,922,1280.06,276.03,2022-07-19,25
3916,552,4744.76,481.28,2023-05-22,45
3917,652,158.2,710.56,2024-01-11,22
3918,1836,3605.88,642.0,2022-01-28,5
3919,2750,3083.26,316.72,2023-04-25,44
3920,1051,4947.55,810.35,2023-06-02,50
