swipe_id,card_id,merchant_id,amount,device_id,timestamp
7564,18804,853,1434.64,e7acb894-657,2026-01-29 06:41:08
7565,17769,282,2860.23,a24321a5-856,2026-01-23 04:15:11
7566,1975,61,1400.17,a88a8d7f-7ba,2026-01-31 14:23:26
7567,19756,1879,2442.54,84f49c62-000,2026-01-29 17:27:14
7568,9660,908,1248.91,c1876423-8c6,2026-01-20 22:42:14
7569,18508,1706,2918.08,cd9237d8-faf,2026-03-05 10:49:25
7570,10293,1776,2008.36,86d10d24-601,2026-03-03 13:15:29
7571,9686,520,296.39,102f9ff4-d1d,2026-01-24 00:02:25
7572,9261,1975,1763.79,eafe7af3-0fd,2026-03-14 23:25:31
7573,6667,1946,1691.03,a6e9a7df-a4d,2026-02-23 08:27:41
7574,9107,1511,1635.28,8365e084-1f6,2026-02-20 08:46:06
7575,6627,69,1902.75,8df758e9-399,2026-06-10 02:44:42
7576,6284,1596,2439.01,c75734ad-faa,2026-05-22 00:26:40
7577,8647,1980,1883.8,e528906e-101,2026-01-16 07:14:05
7578,6904,148,1629.43,c0c61913-ba7,2026-02-06 18:31:57
7579,15479,1598,2378.11,0574d258-70f,2026-06-28 09:03:17
7580,12735,1962,2176.56,13cfc254-7f2,2026-06-11 16:55:52
7581,3718,311,430.26,5c94eb3f-951,2026-05-17 14:09:26
7582,4458,417,1463.65,e8637f85-681,2026-05-07 06:36:27
7583,17948,1952,320.29,a377bccb-8c8,2026-06-14 01:34:50
7584,941,1453,2239.84,b4bfad94-87d,2026-05-21 01:38:38
7585,17470,1593,2673.54,bec7f09e-303,2026-03-10 08:21:37
7586,959,793,601.52,bd4fa3e8-d76,2026-01-09 07:40:01
7587,8831,590,668.56,72c84c15-cca,2026-03-21 06:54:10
7588,3738,1861,2907.83,27a715b8-081,2026-05-05 13:45:29
7589,13903,1080,2702.34,570b802a-6fe,2026-03-24 13:08:13
7590,248,940,2455.43,067d6418-999,2026-06-11 17:13:56
7591,17135,1324,656.27,d64a8eda-5c7,2026-04-12 16:32:06
7592,10536,976,2819.48,44fe5346-6b2,2026-04-27 22:49:41
7593,1575,508,528.11,cec9ce18-a73,2026-04-18 23:07:36
7594,4420,1811,2116.24,182681c8-455,2026-05-02 20:38:02
7595,10283,944,759.28,806614ff-ab1,2026-01-03 04:33:13
7596,136,71,2229.14,36b61509-069,2026-01-28 03:34:37
7597,2163,1409,904.29,19fc98de-709,2026-05-11 06:47:01
7598,2940,479,962.3,30007bd7-04d,2026-06-18 22:04:25
7599,4119,1465,599.76,f314fb71-2af,2026-01-05 22:34:42
7600,8531,43,1434.35,ff254cd6-32f,2026-01-25 18:38:56
7601,8446,936,1820.48,80c219e8-bee,2026-05-27 00:34:19
7602,2442,1937,186.29,e5c84ce6-415,2026-01-15 05:04:08
7603,2498,938,2967.71,9c70fe8e-d90,2026-01-03 23:36:35
7604,8517,525,855.2,3a2a6a7e-287,2026-04-25 13:19:25
7605,13355,250,2104.52,f6218013-7ce,2026-03-04 02:45:56
7606,3750,408,1932.5,ae26b874-b06,2026-01-04 14:25:08
7607,9018,225,1318.46,852f821a-8df,2026-02-05 11:09:21
7608,11338,1508,1826.0,985f12ba-7ea,2026-02-14 16:47:53
7609,6677,480,2926.69,d7645ac0-e6e,2026-06-06 07:32:33
7610,19749,1970,851.33,14fed227-097,2026-01-12 03:05:54
7611,13949,477,799.13,9bf0bf0f-6d8,2026-04-27 03:37:10
7612,733,368,261.02,52675a5d-a0a,2026-03-24 04:26:48
7613,7214,20,2136.93,d50d5809-265,2026-05-21 22:08:11
7614,12857,78,229.31,f6a9c40b-f18,2026-05-08 04:28:25
7615,620,1717,737.54,23fec002-178,2026-06-27 10:13:49
7616,9979,784,1236.4,35c5c447-e2d,2026-02-20 18:33:11
7617,3953,1483,2906.04,e1feca75-8de,2026-04-05 22:07:43
7618,7618,168,1102.17,28b4ba85-aa4,2026-05-27 15:29:56
7619,13537,1033,1863.23,074bc74a-e93,2026-06-07 18:18:09
7620,6588,815,2124.62,f2eaf482-ec9,2026-03-18 00:50:40
7621,19048,892,2300.74,f69a41de-6b8,2026-06-24 13:23:18
7622,4118,1543,2124.93,d0c586a0-81a,2026-06-27 23:33:43
7623,13421,796,1067.09,b1393d51-1a3,2026-01-17 07:44:50
7624,9956,301,2709.72,4b094015-5b8,2026-01-29 12:38:38
7625,16640,1962,1886.15,39e185f5-018,2026-06-23 16:23:09
7626,9898,749,2284.94,2ba17753-bd0,2026-06-10 15:22:16
7627,10093,899,366.36,db133ed8-cb1,2026-06-18 17:47:08
7628,16553,430,1833.91,47f1b223-c79,2026-06-19 08:10:57
7629,8067,870,2442.45,16193977-e8e,2026-05-15 16:47:58
7630,18735,754,2763.9,338ef977-ba1,2026-06-09 20:04:39
7631,10262,418,2828.03,37d37b5b-b25,2026-03-02 09:11:52
7632,1030,282,1484.75,e0d7c549-59f,2026-06-07 21:33:53
7633,3855,97,2940.61,45fbb4e1-268,2026-01-15 07:23:27
7634,17499,258,2515.85,6424408d-fef,2026-04-03 22:06:53
7635,9430,456,1299.92,8bcf7bee-6f9,2026-06-01 22:07:27
7636,5175,1713,2805.55,e4a97cad-8cd,2026-03-20 18:53:31
7637,5175,497,1944.53,39127761-da8,2026-06-12 16:46:22
7638,5389,825,1966.01,e752aa7a-32a,2026-04-14 03:34:19
7639,6168,516,2277.44,47ab71ae-928,2026-03-21 13:17:04
7640,12564,1728,2214.57,b4cf82df-568,2026-06-27 12:24:12
7641,7752,1422,1645.56,0512d9a0-23b,2026-03-01 18:07:40
7642,7826,1572,121.6,71a525b2-b89,2026-02-17 02:13:51
7643,9868,516,1133.28,ba669178-ae4,2026-04-04 08:58:47
7644,10987,784,722.25,39b0a67c-5cd,2026-05-24 04:51:12
7645,3138,663,406.47,0a00b51f-4ca,2026-03-13 18:41:35
7646,13140,1599,1789.19,1111f435-8ab,2026-02-27 03:17:48
7647,6522,630,1924.8,419dca66-c39,2026-01-23 04:05:59
7648,10089,1914,944.78,007bfd72-007,2026-03-09 19:54:08
7649,12992,1153,1642.94,0716af3e-d6e,2026-03-12 08:12:40
7650,19863,789,852.01,908e2c46-ed5,2026-01-08 12:14:15
7651,12627,840,539.37,12451c9e-804,2026-05-15 07:08:52
7652,11829,1151,2356.67,ffd24647-491,2026-04-07 01:20:09
7653,17000,1263,2964.38,c08ebc32-156,2026-04-03 13:06:20
7654,15233,1110,2800.55,21998974-f05,2026-06-16 14:06:08
7655,1473,848,2296.7,bc79d91c-c77,2026-04-11 05:48:31
7656,15877,583,548.24,d35df6c6-de7,2026-05-12 04:00:28
7657,15138,1047,441.2,b748b789-c14,2026-02-11 08:34:14
7658,1885,658,1232.17,4b513a7d-188,2026-01-29 02:52:26
7659,13705,147,2668.73,b2e23982-c70,2026-05-11 14:49:44
7660,30,1200,2579.99,78548cac-639,2026-06-05 00:01:44
7661,5793,573,614.1,a7b7f624-ece,2026-05-26 04:01:09
7662,17415,341,201.28,a6ad5236-e24,2026-06-23 04:02:32
7663,8773,91,2004.66,292656e0-631,2026-03-07 22:27:44
7664,9322,813,502.57,0955250f-0a7,2026-05-29 07:29:43
7665,12057,1967,2655.36,28a00f3a-920,2026-02-16 14:41:55
7666,654,1739,2997.41,3ea24b44-ddf,2026-03-08 23:47:19
7667,105,3,304.83,4b6ab4f6-898,2026-05-22 21:31:45
7668,8546,1194,2870.58,181c5b0e-13b,2026-04-23 04:04:22
7669,7573,1884,1899.81,40b80100-c08,2026-04-07 02:06:09
7670,3726,898,351.59,ada5d5a5-0fb,2026-05-16 04:57:24
7671,7481,951,2688.76,4e213d6a-528,2026-04-07 18:57:21
7672,12620,24,1064.67,e0d45868-383,2026-04-11 22:28:02
7673,11692,1124,1608.67,335b0604-698,2026-01-03 00:31:44
7674,3669,251,1689.01,a740f4b6-73b,2026-05-06 23:39:32
7675,17327,99,1261.5,8eab85c9-9a9,2026-06-17 11:30:21
7676,15794,1147,1422.7,7c3da21d-ca2,2026-01-03 20:40:30
7677,16811,916,129.37,bc12342f-797,2026-05-27 18:44:16
7678,10654,1371,1347.16,af089833-bdc,2026-06-21 20:30:25
7679,8367,1426,2619.43,a79a9624-dac,2026-06-23 03:41:50
7680,363,385,1677.78,066a7806-a13,2026-02-27 20:00:08
7681,7484,316,13.84,8316c99c-808,2026-01-06 10:59:03
7682,12542,780,1818.55,da810a34-953,2026-04-08 18:52:35
7683,16625,474,2775.29,303ea653-04d,2026-06-16 06:50:48
7684,2551,1430,662.83,f91d5c0b-961,2026-04-19 19:07:04
7685,731,1574,577.46,c5f41a03-5cc,2026-03-12 06:12:43
7686,7862,823,1490.04,b070ff5a-b05,2026-04-02 03:07:39
7687,7251,1688,294.34,cd157e32-17b,2026-05-12 17:30:30
7688,16563,355,1408.17,2cdb941a-21c,2026-04-01 14:22:00
7689,18362,1298,196.86,528f12e6-4c8,2026-02-24 20:25:31
7690,7865,1842,2679.75,76ddfee9-152,2026-02-02 03:24:52
7691,259,248,2333.33,ec8acd88-e75,2026-04-04 07:46:31
7692,13819,562,609.81,295a7dd2-b95,2026-04-06 07:30:15
7693,2595,786,1125.26,c6c943f5-2b2,2026-04-27 12:23:51
7694,19527,1179,1556.26,72aea1d3-40f,2026-05-23 11:29:55
7695,16835,128,1356.65,5efbfb6f-195,2026-02-01 16:25:18
7696,14717,1963,2839.23,86663030-247,2026-06-26 00:34:34
7697,588,101,297.83,44568dea-85c,2026-03-13 11:06:18
7698,8,1603,2842.61,1e5eb368-d99,2026-05-17 19:33:12
7699,15949,1471,520.07,ad4ac317-c09,2026-02-23 08:27:14
7700,7558,983,321.59,1d68fffc-3a4,2026-05-24 22:57:38
7701,13466,482,1840.14,4e7b43b1-2af,2026-01-21 07:29:09
7702,12689,933,1635.56,73a947cb-f2c,2026-04-10 03:10:11
7703,12877,1217,2421.7,b540d60f-f9e,2026-01-07 13:33:48
7704,13768,1788,2357.32,7d4d681c-ff8,2026-05-29 16:58:25
7705,12377,1360,364.39,65848078-75e,2026-02-16 17:27:45
7706,1303,332,855.47,45012979-2b8,2026-01-08 23:52:17
7707,5448,1849,1280.56,f2c49186-831,2026-04-23 01:47:33
7708,14037,1566,127.99,207140a6-0a9,2026-05-03 12:07:46
7709,243,65,1679.41,8136d177-79a,2026-01-28 19:05:39
7710,13312,508,232.23,badeed01-446,2026-06-22 06:43:27
7711,13996,1352,301.07,3d835754-b32,2026-02-16 10:29:33
7712,13571,1957,840.81,d4d338c1-bbc,2026-03-20 23:41:25
7713,2300,562,154.42,6e671628-b9b,2026-01-26 01:09:32
7714,9481,1873,1873.37,89b22cff-306,2026-03-27 04:54:18
7715,10053,1428,2532.42,0133b52b-2d0,2026-03-23 04:56:48
7716,13537,1074,2293.71,f44092f7-e35,2026-05-29 18:36:43
7717,12342,1531,1641.06,678d2e57-198,2026-04-22 03:06:26
7718,4000,588,2803.11,ed575c1a-87e,2026-02-08 19:33:01
7719,11669,488,1069.77,a8b47a72-d62,2026-02-22 00:48:43
7720,15191,8,938.92,d59f8baf-f2f,2026-02-24 15:08:54
7721,6685,1430,2523.01,1f37f119-2a5,2026-02-26 12:24:31
7722,13219,1524,561.31,a9950334-d36,2026-03-02 19:14:27
7723,16301,1759,2901.06,d9ca515f-0ce,2026-02-17 09:19:41
7724,12075,1391,2417.26,76b7c500-725,2026-03-12 01:17:38
7725,11664,222,2887.62,ababb97f-9f8,2026-04-28 16:52:07
7726,7102,1830,2465.41,e97f7438-c9c,2026-01-09 04:36:34
7727,5007,1195,1917.31,b208b77e-cc6,2026-03-20 14:03:36
7728,4345,25,148.44,4158fd99-4bc,2026-01-31 01:35:48
7729,11337,1131,1371.51,457358f2-dfe,2026-04-06 05:11:08
7730,2592,2000,956.41,696686f8-f0d,2026-02-24 14:14:59
7731,16991,685,1405.06,fb2af2d0-9d5,2026-03-29 00:47:28
7732,8831,1122,1199.78,1fadaf57-6d5,2026-03-04 22:39:12
7733,1534,1395,413.46,3d234da0-b3b,2026-02-19 10:06:59
7734,2019,338,1672.69,dcab97da-7ed,2026-02-16 01:43:50
7735,12316,402,378.65,838b1525-d39,2026-03-23 20:23:13
7736,15611,1762,2206.42,44a28ac6-6d1,2026-06-12 15:40:55
7737,3699,1717,1077.69,d4021266-8bb,2026-02-16 14:45:56
7738,4021,1438,2495.27,eaabb1ec-48e,2026-06-26 09:45:18
7739,18254,928,2683.91,09111467-799,2026-05-22 22:16:29
7740,836,1907,725.93,2f89b7e9-a01,2026-01-18 03:01:59
7741,15086,1270,79.47,81da7037-6f8,2026-01-31 23:31:52
7742,10229,271,1542.9,a8b613e5-c87,2026-01-07 05:16:16
7743,12656,1038,1348.4,ffeecce3-aa0,2026-05-02 02:27:06
7744,8683,1899,1157.81,8123e005-39f,2026-05-06 07:25:45
7745,12460,556,2486.47,1750d988-4aa,2026-06-12 20:25:25
7746,19766,1546,1022.14,0ef55668-29d,2026-02-25 23:01:12
7747,14763,1938,760.24,b85d2615-b44,2026-01-21 11:20:06
7748,15719,1739,2901.07,2244c6c6-517,2026-06-26 17:51:08
7749,6170,653,685.04,644f9548-2e4,2026-01-09 09:44:44
7750,2687,243,113.7,c239d330-a85,2026-05-21 08:09:30
7751,1783,1437,2430.24,f6a9bc42-20f,2026-03-14 03:24:40
7752,17984,1100,2605.06,04e716c1-170,2026-01-28 11:55:49
7753,13005,244,2522.77,58a2c463-211,2026-03-12 11:27:54
7754,17872,58,2316.79,be60e64e-8d3,2026-06-14 18:22:36
7755,7556,381,2535.47,5c042789-24a,2026-03-07 07:40:07
7756,3271,1198,627.78,2750c7aa-0e8,2026-06-04 01:16:42
7757,16813,1649,1990.72,2984b0e8-5d2,2026-05-02 20:07:24
7758,6765,1386,1338.98,1deeb23f-844,2026-02-15 10:51:49
7759,9605,1244,2078.1,a23bab56-dc7,2026-06-28 14:22:52
7760,11538,181,453.27,4968f0bf-9cb,2026-03-09 21:37:15
7761,4770,966,2786.2,79f764e0-793,2026-03-13 15:52:12
7762,2506,831,633.25,6f23cc4e-90c,2026-05-29 18:38:48
7763,12786,1825,2002.04,3ba6dd88-cd4,2026-01-13 09:41:51
7764,13172,602,310.94,954553e6-ace,2026-04-09 05:54:01
7765,18225,1076,756.87,8388febc-6e3,2026-04-20 04:43:10
7766,19936,291,2753.01,4d85fad2-818,2026-05-27 00:35:09
7767,10246,24,1943.05,514b7e54-3e9,2026-01-04 23:19:43
7768,2666,376,1825.59,452dc66f-af7,2026-02-21 17:54:56
7769,19094,913,2853.77,aca1f2f6-4e9,2026-02-24 22:02:15
7770,5162,1675,2648.83,31be0e44-0e9,2026-02-22 09:34:36
7771,17063,1429,1837.3,231c9a59-9ac,2026-03-22 16:30:08
7772,13088,347,2657.22,a9d012d4-87f,2026-05-02 08:48:43
7773,12592,214,1241.18,c5167953-9a2,2026-03-14 22:02:13
7774,12311,961,2151.3,95dc8930-637,2026-03-21 22:12:37
7775,8279,368,1918.7,3e1b7806-f41,2026-01-20 03:29:21
7776,1666,1274,906.17,cdc40f0b-eff,2026-06-01 09:35:31
7777,2620,1938,96.88,4450d8fe-d4e,2026-01-08 08:34:21
7778,16317,390,1517.82,8032bd61-1b2,2026-03-15 04:45:50
7779,12086,117,1433.44,45018e31-bac,2026-02-03 21:01:13
7780,10863,1874,1872.81,adedde1e-009,2026-03-01 01:39:48
7781,19797,1508,1457.92,0d906379-932,2026-02-10 11:11:14
7782,18331,716,2888.84,aa0c206a-441,2026-05-01 15:11:39
7783,7819,1013,2353.8,25e57f41-f36,2026-03-25 07:43:24
7784,18082,1745,867.23,30725bbc-b73,2026-01-06 15:02:38
7785,16835,330,1075.65,59fbcd23-b2d,2026-02-03 02:46:51
7786,6452,1930,143.83,2a1125ab-3bb,2026-05-26 02:47:40
7787,9313,1905,2929.77,2afa8017-3a4,2026-05-05 01:14:59
7788,17031,992,805.72,2431fbe0-44e,2026-01-29 08:30:01
7789,11956,397,1723.66,ef37f1f2-409,2026-04-29 19:12:30
7790,11581,1721,2499.14,9b2412fd-ad8,2026-05-28 12:15:21
7791,8568,1867,429.24,58014612-c8c,2026-02-08 04:07:47
7792,17165,124,767.32,27c73a48-55f,2026-02-22 06:22:54
7793,7030,489,1554.61,654a0846-a11,2026-04-20 20:57:53
7794,19192,940,319.27,585150aa-b1f,2026-02-06 22:45:17
7795,663,845,167.68,00a42f6f-189,2026-06-23 14:05:51
7796,1216,352,747.03,6e6b8d54-493,2026-02-09 18:12:11
7797,18729,1782,710.54,acafcc83-872,2026-06-10 21:55:17
7798,7648,1829,2470.6,20aa2b5f-b34,2026-04-12 08:21:59
7799,14250,1358,103.97,3f68767e-646,2026-04-03 17:41:42
7800,4255,17,225.05,4baf5117-a89,2026-02-16 22:15:01
7801,1727,1085,1902.82,71bebcb2-ab6,2026-05-01 22:40:03
7802,15403,1257,279.72,e72190c9-17d,2026-01-25 19:23:56
7803,18814,1718,1881.27,ef88627f-667,2026-03-11 22:10:50
7804,9638,849,2124.82,9fec6dc4-a07,2026-04-09 07:54:14
7805,3905,1842,1878.86,a3a5e032-5ce,2026-04-17 22:26:36
7806,18709,773,2169.91,3f90ac3e-8df,2026-05-17 13:17:18
7807,15047,946,2896.52,f4803243-b3e,2026-02-05 09:04:46
7808,1754,392,381.4,2817b179-9f5,2026-01-21 22:35:04
7809,16898,1156,1809.17,9bdd0759-514,2026-05-14 17:35:34
7810,11980,588,2709.78,c274021e-f4c,2026-03-22 11:50:26
7811,12478,89,1119.01,87611e4f-b03,2026-02-23 00:38:05
7812,19649,1812,2212.99,80397f5f-41e,2026-01-14 23:35:55
7813,6788,1772,1666.72,c57bb6f4-3b5,2026-03-19 11:17:21
7814,10505,313,1204.13,6ece8b05-0bb,2026-01-10 18:46:17
7815,5906,138,1480.81,de5a2bf6-971,2026-01-20 18:16:59
7816,6304,309,10.52,fc208f55-219,2026-06-25 14:16:48
7817,14683,976,657.31,e166c988-dcd,2026-03-02 00:21:03
7818,12216,753,927.35,491000e5-c5e,2026-01-05 12:09:19
7819,981,1067,1105.52,4d0526e5-a9e,2026-02-09 15:35:33
7820,19663,478,667.59,5092f64c-ea9,2026-03-16 04:08:10
7821,5251,1748,2112.5,5f088f54-e82,2026-04-25 22:05:12
7822,4834,1002,2219.04,bbc2671a-355,2026-06-09 04:08:50
7823,12679,706,1968.45,bb595b27-bef,2026-05-27 00:50:52
7824,17108,1412,1063.74,1e2da309-383,2026-06-11 15:09:34
7825,4509,51,2593.57,c98e87f7-ea2,2026-06-08 15:28:04
7826,6879,1202,63.8,25e2859c-d17,2026-05-17 06:01:05
7827,11225,59,2173.2,4ead3d79-1fc,2026-01-28 05:44:24
7828,2740,492,1872.94,568aab58-381,2026-01-31 20:10:15
7829,17239,1153,1962.99,be1466f7-cd3,2026-03-10 15:02:51
7830,8587,1741,1492.97,37cee51c-f0e,2026-04-29 10:08:02
7831,6512,781,2948.56,eed637f9-1ee,2026-02-15 04:21:56
7832,19196,1348,1280.09,01e7071d-aba,2026-02-16 06:56:31
7833,1556,389,375.58,492177b1-78c,2026-05-30 07:58:42
7834,4524,549,1290.43,16bf0d7e-633,2026-02-08 23:49:52
7835,10644,1768,1014.7,a0675ee6-304,2026-01-23 23:10:12
7836,19759,564,2351.7,b1f09003-baf,2026-03-14 08:21:54
7837,4571,1249,1351.46,c45f11f7-cf5,2026-05-31 15:31:06
7838,12587,1220,1187.38,12adb515-787,2026-06-07 15:51:41
7839,9622,462,171.38,dc8212b8-ee1,2026-06-05 20:34:48
7840,5601,1903,2660.31,82e6a146-21d,2026-02-26 04:26:26
7841,19712,1135,1882.7,2a1e94d2-3ae,2026-05-30 14:54:58
7842,3950,621,857.34,b53839a8-08e,2026-02-28 09:51:36
7843,17453,1523,2826.48,63cb471b-396,2026-06-13 13:55:31
7844,10026,1858,517.22,1412135f-b5c,2026-04-10 17:20:17
7845,1481,1413,2031.28,682c1bad-e03,2026-06-04 08:50:18
7846,66,1065,676.31,49ad53c8-24f,2026-05-07 21:51:26
7847,9811,308,606.3,50c10e9f-542,2026-01-04 16:43:07
7848,14914,1447,1033.43,52c72d1e-974,2026-01-23 16:29:23
7849,14166,1182,1509.0,1b0543ee-a1d,2026-03-22 22:46:04
7850,9191,1246,529.39,485d4374-9ec,2026-02-27 20:35:43
7851,976,113,307.62,e6379e6a-091,2026-06-06 19:17:32
7852,3584,1258,1390.07,00eed9e8-e39,2026-06-27 16:21:12
7853,13814,497,1093.82,d390d3cd-4ee,2026-04-02 09:35:18
7854,9681,1815,2383.61,5f19d020-6f5,2026-01-20 15:28:02
7855,11519,1833,274.71,9c544465-e77,2026-03-03 03:17:59
7856,10067,509,1880.76,692895af-33c,2026-03-16 21:28:13
7857,11903,68,520.88,26a03f0f-bc3,2026-03-13 18:13:21
7858,15015,560,354.35,225c54b4-e58,2026-01-14 21:25:41
7859,9243,1155,2191.94,38dbb467-103,2026-02-20 17:44:50
7860,17623,504,1133.53,24e3125c-711,2026-03-04 04:47:21
7861,13897,1929,2393.22,46c553b3-50f,2026-01-03 08:34:37
7862,1243,1122,808.84,ba8d5ff0-2ba,2026-03-19 11:52:51
7863,16338,722,1199.2,d676a738-ec9,2026-01-07 01:14:21
7864,6564,223,1139.77,cb14bb71-111,2026-06-08 15:51:13
7865,10342,1442,131.95,ea94e7f5-319,2026-02-08 06:44:36
7866,11193,24,2648.46,8c2e54ff-f98,2026-03-24 16:39:08
7867,4588,672,355.06,6927719e-3f2,2026-02-27 18:58:59
7868,11009,1333,2293.02,0275cb28-d3c,2026-01-21 03:29:04
7869,17724,1171,2840.14,4beddcb4-5f3,2026-01-18 23:25:24
7870,15459,81,1770.67,b89d489d-4a0,2026-02-01 19:25:56
7871,5980,1116,2618.26,3a059a48-940,2026-01-06 22:58:12
7872,17348,837,516.05,d28c4ad0-acc,2026-05-11 02:57:18
7873,9011,1980,517.45,23d3cdfd-223,2026-01-28 16:46:45
7874,14784,633,1519.33,ba4aa5e0-fcd,2026-05-22 16:16:53
7875,12162,1626,1281.63,ec0bffed-c7e,2026-06-24 08:19:37
7876,17556,1769,1692.57,0f3704b0-28c,2026-04-21 13:33:59
7877,18230,1395,1722.14,2647f71f-c7b,2026-02-11 05:06:20
7878,9647,243,1712.59,d366b24a-62e,2026-01-31 22:43:24
7879,7638,1660,2343.73,4c95acdc-834,2026-01-24 00:44:13
7880,15251,732,1595.46,77df4c54-e8b,2026-06-19 09:54:42
7881,11428,551,1552.27,54de9711-23a,2026-01-15 06:03:22
7882,16672,716,131.51,56a5e6b6-c76,2026-01-27 11:13:44
7883,2167,1251,2647.48,e475c61d-613,2026-05-17 16:21:32
7884,10231,993,1742.09,9bd57e46-5f7,2026-06-28 02:24:16
7885,7963,971,2823.36,992b3489-11f,2026-02-03 05:24:47
7886,7088,100,1728.7,f1e06d42-6ab,2026-06-06 13:37:24
7887,17772,1377,2347.64,e681686b-c0a,2026-04-13 16:46:46
7888,1440,1076,1717.59,c0ce8569-3a7,2026-03-04 04:12:35
7889,18843,1966,1390.01,fb3f224c-ae5,2026-01-28 12:19:23
7890,9576,1478,1429.08,d28a392c-a45,2026-04-09 23:52:29
7891,10024,1289,748.2,24901b9b-13a,2026-01-05 04:35:27
7892,341,193,2571.78,bf6a957b-17b,2026-05-25 22:11:20
7893,7733,1446,2526.8,da36b5e4-48f,2026-03-24 00:20:48
7894,18825,936,408.3,a06c0049-f8c,2026-06-13 20:08:27
7895,6992,747,1897.43,bedfa8d4-faf,2026-05-23 04:07:25
7896,9112,1177,1679.17,9f32b8af-1ea,2026-02-17 11:47:07
7897,5073,849,1179.74,85ffaa6c-bbd,2026-01-10 12:23:52
7898,19484,1285,2037.75,2b7b8072-f51,2026-02-12 14:42:35
7899,11846,804,58.92,4c0c81b8-198,2026-03-08 06:11:50
7900,3858,1152,2579.8,199183a6-f22,2026-05-16 04:11:38
7901,11409,159,2013.74,4ff6f460-bf2,2026-05-01 04:39:06
7902,18767,1819,462.05,6b718c2d-a5b,2026-02-19 08:35:22
7903,7163,1906,2802.65,0e6f9435-55b,2026-01-16 05:49:19
7904,11843,871,1740.73,11d40dc0-453,2026-01-02 23:35:07
7905,4230,1824,726.13,bd6d32e5-434,2026-05-28 08:25:40
7906,7472,1960,1222.7,46446e08-8ab,2026-02-21 10:02:07
7907,11520,1575,293.03,2575db43-dd9,2026-02-11 01:55:32
7908,19973,136,84.04,d43ced5e-a00,2026-03-01 03:31:48
7909,10379,1517,1982.93,65cd5d92-58f,2026-04-23 09:00:57
7910,19695,858,2205.53,65493423-384,2026-05-09 06:54:35
7911,7470,866,676.67,d38ea869-85c,2026-03-09 03:29:06
7912,14243,1438,392.27,96a80d52-4f0,2026-05-16 23:54:02
7913,14344,1928,2569.24,b44d680e-499,2026-01-24 02:00:20
7914,158,288,647.76,854b9158-3e1,2026-02-10 07:38:02
7915,4238,1976,165.83,9c169052-0b4,2026-02-18 03:28:16
7916,18277,1563,1424.76,82ef7f79-521,2026-05-08 12:01:33
7917,1894,206,2457.78,d41d9a89-545,2026-03-20 18:46:34
7918,10143,1811,1470.18,16be0334-6fe,2026-06-13 08:40:17
7919,15809,645,853.59,25c6de38-216,2026-06-11 14:56:37
7920,139,702,2685.93,1de24f43-41a,2026-04-29 03:49:19
7921,1683,940,910.31,f10fdc1a-0e7,2026-06-06 05:44:04
7922,3225,1868,73.67,789eeafc-db4,2026-02-10 17:12:39
7923,15366,1447,981.76,33928cad-db2,2026-02-28 02:36:57
7924,13471,581,971.17,e96303ff-d08,2026-02-20 13:57:57
7925,7687,647,510.19,d4b429ac-612,2026-03-17 02:39:17
7926,2506,629,1626.33,0d0bdc62-060,2026-01-11 17:00:34
7927,10491,1620,692.64,f3cb3e22-e59,2026-06-23 06:31:03
7928,4625,126,547.12,58d5d4ab-85e,2026-06-01 10:03:33
7929,14480,1954,2820.5,54c9d777-635,2026-02-06 18:39:40
7930,8716,563,2104.7,04d3d257-0a1,2026-06-14 10:52:50
7931,7291,1930,1573.61,1d6c2b9a-d66,2026-03-10 23:00:50
7932,195,573,895.09,391ab27f-454,2026-05-13 19:18:46
7933,14062,711,2766.44,8e837033-798,2026-03-25 09:36:11
7934,10690,1519,1856.9,7274904a-ef9,2026-01-06 07:46:08
7935,13272,1385,1549.55,c6aef362-ccf,2026-04-26 18:04:36
7936,17614,740,1014.29,0a5cae2d-645,2026-06-11 14:54:05
7937,19916,506,1889.64,2a9f5c9a-3cc,2026-03-26 14:09:50
7938,6787,1677,1822.27,841191f1-512,2026-02-20 18:45:11
7939,12589,1747,1147.62,01dfa200-190,2026-04-08 10:40:03
7940,9784,1706,607.24,10d2ccab-a65,2026-03-07 02:39:04
7941,10771,1526,781.77,f79b650c-34e,2026-01-13 02:07:56
7942,11394,1503,989.37,0efa17de-362,2026-02-07 01:31:52
7943,7352,1942,1428.62,714eb4c6-967,2026-01-15 13:35:41
7944,11715,517,257.97,af2e4182-553,2026-05-01 09:04:51
7945,13332,208,456.2,55e9e628-53b,2026-03-20 03:29:53
7946,11445,934,2877.41,cf4d9ca8-fa5,2026-06-15 08:28:25
7947,13223,1433,1159.06,fbcfd9f3-dbf,2026-02-03 07:49:01
7948,12550,1467,2663.95,0b37161a-b2a,2026-04-14 05:18:01
7949,12674,1552,1188.92,2bace5f9-7cd,2026-03-23 16:19:40
7950,18946,216,203.37,7f83f2a8-578,2026-04-29 19:50:39
7951,10986,1814,1038.18,c19c9844-61c,2026-06-20 18:56:50
7952,8178,1776,352.02,a07ca53e-923,2026-05-05 17:25:26
7953,12472,1726,582.61,f2892eb1-c8f,2026-01-03 07:38:16
7954,13682,1638,2787.45,53b15d31-a45,2026-02-04 00:55:30
7955,13505,740,2707.46,8060e129-02c,2026-05-19 08:11:09
